OTU ID	43654_S1316_L003	43849_S2090_L003	44048_S1317_L003	54815_S2153_L003	55009_S2121_L003	55209_S2162_L003	60699_S2212_L003	60878_S1804_L003	60898_S1837_L003	61057_S2062_L003	61076_S1820_L003	61114_S1810_L003	63650_S1634_L003	63670_S1670_L003	64945_S2242_L003	64947_S2196_L003	64964_S1632_L003	65127_S2213_L003	65144_S1636_L003	65147_S2269_L003	65161_S2114_L003	65180_S1705_L003
SHSU.bins.277	0.019428125797014688	0.0033877242973237728	0.006436760231646256	0.023807240235441705	0.0028603873143548566	0.03568337070411913	0.03281142892280079	0.005962681495711388	0.0039215160131581325	0.005368983118812961	0.004774515317839485	0.010517367856841044	0.002836047654520094	0.00340170140810618	0.013407060722250052	0.007185739144973918	0.0021583610422857727	0.001108635125294514	0.0010097462710704256	0.04406781546429365	0.0007787218922958165	0.01369786634708734
UTK_advanced.final.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.834719023074308e-05	0.0	0.0	0.00018549382038583485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.330	0.00024069030181779808	3.975846844777963e-05	0.0003081523297042906	0.00021078456208455392	0.0006451286181297979	0.00031420236425285425	0.0003479663885762635	9.16919930186429e-05	0.00032845000759972065	0.0005602559080477189	0.0003924397261247126	0.00022808429195471868	6.361051168041555e-05	0.00012649139427210577	0.0003699831351235957	0.00189077492769905	0.0008358764065572287	0.00011871179629267098	0.0003505951241186635	0.0002564903936005723	0.0006167639931852227	4.427489081861385e-05
SHSU.bins.565	0.0	8.490911241379535e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015215317502778407	0.00039682375641655746	2.9469679004872485e-05	2.05470327419675e-05	0.0	0.0	0.0	0.0004841364300390648	0.0	0.0	0.0	0.0	0.0
CMU_advanced.final.23	0.0	1.8517887345519354e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010519605273464525	0.0002219066647723267	0.0014337289894449522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.247	0.0	5.658847494410271e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.79	7.412524511768337e-06	4.7358451768759126e-06	8.224796123759508e-06	1.776625617569939e-05	0.0	0.0	0.0	0.0	0.00013923359626516268	0.00014144022678605204	9.563657236652663e-05	2.739475244125852e-05	5.730104622427925e-05	0.00035151612850288494	6.583401336733309e-05	2.1628322309639065e-05	0.0	0.0	0.0	0.0	0.0	3.545177866267757e-05
CMU.bins.43	0.0003502715045149223	3.066719726003926e-05	0.00028501333498275803	0.0002518580624907503	4.2086007268529755e-05	0.0002085710325660955	0.00033615562896401074	0.0001734686378736083	4.873586519240185e-05	9.22654048568943e-05	6.456016929777047e-05	0.00015821810297690989	0.0003810840379488608	0.00022522772418949173	0.00038886512895750896	6.813495577332192e-05	0.0	6.509753974153259e-05	0.00010204277739379178	0.0002805320111260744	4.192210988898177e-05	5.5841280644872775e-05
UTK.bins.200	0.0	0.0	0.0	0.0	0.0	0.0015392724617432569	0.0	0.0	0.0	0.00010831286222309734	0.0	0.00011538176134124015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.107	0.0	2.21299110228031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012016899427720373	0.025583925703121933	0.0007882822141217284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023541289752337694
CMU.bins.328	1.611643680886432e-05	2.002149121117987e-06	0.0	0.0	1.2102704214509082e-05	0.0	0.0	7.98151712182303e-05	0.0	6.212565980359502e-06	1.4852477988729461e-05	0.0	2.768554738943674e-05	0.0	0.0	0.0	2.5089867191951223e-05	5.990444055989283e-06	0.0	3.4885516409387288e-06	1.2859269487301045e-05	0.0
CMU.bins.124	7.25588016502839e-05	1.0301705079594158e-05	0.00034216702194485895	6.086792460195334e-05	1.0897666292718574e-05	0.00012961664888175428	2.901447404745482e-05	0.0001796704867250259	7.571740253078112e-05	6.642865409736393e-05	0.00010030238267712961	8.938615428003258e-05	1.5580591595782412e-05	4.37399851034445e-05	4.027677617803829e-05	0.0	0.0	0.0	5.284547418657894e-05	3.53385503627585e-05	3.618406844044759e-06	0.0
CMU.bins.233	0.0	8.731931819845551e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0565143438287194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.351	0.0017496229220570366	2.6260154653786484e-05	0.011980899266917259	3.594411035546928e-05	2.1022173635616786e-05	0.0	0.00015191989501246988	0.0	0.00012519682764983376	0.00013296195817755213	7.371006490687902e-05	0.0005419251972035749	0.17112058949223635	0.15285052891075268	0.0	0.0002917179462741416	6.225805414368751e-05	3.716177414382094e-05	8.737858345713024e-05	2.164126377255994e-05	0.0001495736438259905	0.0
CMU.bins.130	1.0003897984989091e-05	5.326228124128148e-06	0.0	1.438634614227377e-05	1.953241073230553e-05	1.7870633360743243e-05	4.0003118686697616e-06	0.0	1.043938297019663e-05	2.8922265253118754e-06	0.0	0.0	0.0	4.4224104004976454e-05	0.0	0.0	0.0	8.36646168156193e-06	0.0	0.0	5.98657005458618e-06	0.0
SHSU_advanced.final.149	1.1451852417033499e-05	1.2194270910502865e-06	0.0	1.0979074608577557e-05	8.599803441854698e-05	0.0	0.0	0.0	2.3900727642288825e-05	4.193735911700996e-05	2.1107453405123172e-05	5.6430759328332294e-05	9.836250270068855e-06	0.0	0.0	0.0	0.0	1.2769878987644571e-05	0.0	0.0	1.1421749873883395e-05	0.0
SHSU.bins.40	0.0	0.0013791188767826239	0.00018732853726661407	1.9268848190559273e-06	2.4148987432680005e-06	0.0	0.0	0.0	0.0006208160387589812	6.817897481009167e-05	4.445359695927595e-05	0.0	5.524205574909308e-05	0.0001292357937139048	7.140192449787516e-05	2.3457537659226795e-05	0.0	5.976480458189752e-06	0.0	0.0	1.2829308474516097e-05	0.0
SHSU.bins.531	0.0	9.312417167982087e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0001216820329965542	0.000898985812453504	0.0005910356793452452	0.001185100021909667	0.0001502332346717273	0.0	0.0	0.0	0.0065351071057853	5.4177714462345265e-06	0.0	0.0	0.0	0.0
UTK_advanced.final.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013294311818064426	0.0003302126719822576	0.0016552936496287383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.512	0.027952682340594035	0.0073256603454888766	0.029811679199359745	0.054435945538344285	0.056235004350230135	0.04702595210660999	0.04849605340787457	0.03002165843998886	0.020949714933394425	0.04087941329064585	0.022932673526628075	0.027267037406567184	0.00856552697680371	0.006015338776501749	0.027335276550318564	0.0491601585201716	0.030845956171218627	0.022968809380434902	0.009674949597278921	0.0301741198943106	0.018009537685020914	0.01999965888693665
SHSU_active.final.139	0.0	1.839107335684955e-06	5.749194688493708e-05	3.104688630703818e-06	0.0	0.0	0.0	0.0	0.0	2.2469961312106362e-05	0.0	1.5957624334582263e-05	2.2252156135486108e-05	6.246926329397674e-05	0.0	0.0	0.0003226542167290107	2.4073978206275656e-06	0.0	2.803910711405807e-06	0.0	0.0
SHSU.bins.132	0.0	1.418945873224281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004083706629759607	0.00011052429135760207	0.0005663501538381454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.13	1.1026611290148946e-05	1.2915614846054393e-05	0.0001345841692986593	6.607119065341104e-05	2.6497534280254384e-05	0.00011818534545264901	0.0	0.00016382508965959343	6.903970318950946e-05	7.438443279161777e-05	0.00010161836676473467	0.00024450905641619063	0.0	3.5451052789383484e-05	0.0	6.434709712016704e-05	3.4332163947350524e-05	3.483782051004373e-05	0.0	2.3868132543358134e-05	0.0	5.273682288629541e-05
UTK.bins.71	0.0	2.1567378073062605e-05	7.096985381035695e-05	0.0	0.0	0.00011425763427443385	0.0	0.0	0.0	0.024606345961471165	0.008252259549352919	0.04447939508197367	0.0	5.140933954352541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030590519474824025
CMU.bins.184	3.0825490197789916e-05	1.3285870812973872e-05	8.306536105112985e-05	0.0001308771212943093	4.8942573823524186e-05	2.3599542079272636e-05	8.45235032250934e-05	0.00023989523557140242	0.0006157751392562458	3.140403184579757e-05	8.116550540318769e-06	4.882412926213729e-05	3.0259093983375267e-05	2.1236853680500416e-05	4.888842592659933e-05	3.854694629390086e-05	4.1133195559780366e-05	3.4373289583247346e-05	3.8486727331915904e-05	2.859626105671267e-05	2.1960346370908023e-05	6.318371943900503e-05
SHSU.bins.27	0.00010725581200326805	1.5227895639463664e-05	0.00011900900285166626	5.1413960508458364e-05	0.00010470736820427192	0.00011974896592169607	4.288895259195569e-05	0.0005311748016264268	0.00016788725343859403	9.819428388381405e-05	0.0	0.0004294219566442296	0.00010364001391866425	0.000107760098081984	5.95367970887085e-05	3.911899609049769e-05	4.1743625345482885e-05	3.23917248955144e-05	0.0	7.835573193518926e-05	1.8720443988378496e-05	0.00012824272133623722
SHSU.bins.39	0.0	0.0	0.0	5.78942105725448e-05	5.023167473985883e-05	0.00013276761982696677	0.0	9.201927295803066e-05	3.8779064174600444e-05	1.0743722236681216e-05	0.0	0.00022889795217573386	0.0	1.493444196238827e-05	0.0	0.0	0.0	1.0359594367471924e-05	0.00010826034406292242	0.0	4.447646697897575e-05	0.0
SHSU.bins.513	5.4608258294154094e-05	1.1145133004238092e-05	0.0038324603257391507	3.435720433977557e-05	4.920991180617339e-05	0.0	0.0	3.3805283739261455e-05	0.005712784436456667	0.0012774947903305286	0.0006416500427146434	0.0003363632213666109	2.3452113412419445e-05	1.0973000768131147e-05	0.0	0.0	0.0	1.268609400084792e-06	0.0	5.910228391686196e-06	1.0892953648235734e-05	0.0
SHSU.bins.393	0.0	3.487224488433928e-06	0.0	1.1773919116438173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0527839721818018	0.06779354621103675	0.0	0.0	0.0	9.129580561305002e-06	0.0	2.126654581112801e-05	9.798924181392027e-06	0.0
SHSU_advanced.final.37	0.0	0.0	0.0	2.857177028256052e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.483	0.0	0.0	1.522202752755108e-05	3.2880888325175546e-06	4.1208493325482245e-06	0.0	0.0	0.0	0.0	5.288287732057131e-06	0.0	3.3800527181264234e-05	0.0	0.0	6.092112836979143e-05	4.0028580767077574e-05	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.55	4.72515340990356e-05	5.031487550461746e-06	1.0485879607961144e-05	3.6240640358401815e-05	5.6773946315251664e-05	0.00011817204044865784	6.802096776687163e-05	4.680177133231196e-05	9.861689027183826e-05	2.3678886113690974e-05	0.0	5.820979381157286e-05	0.0	2.2787381365128666e-05	4.1966301521089656e-05	0.0	0.0001471211183516602	5.79588338664934e-05	2.753109939083376e-05	3.886651199964092e-05	6.409322734982992e-05	0.0
SHSU.bins.276	0.006633796979409591	0.00035780404803199736	0.005092935838199477	0.00914343409042399	0.051505046657214316	0.021179082353195232	0.03987347169095393	0.031009051257123714	0.04207768384920481	0.00413123902195833	0.01021581868006705	0.013037213541308743	0.00025291016836812615	0.00013225562309968238	0.010383686108365929	0.06001414266083131	0.015612452519092419	0.14355361737794528	0.0472550946858192	0.022277792707044813	0.036685410654380086	0.031727384752618194
SHSU_advanced.final.129	1.3892203145191695e-05	9.861894518889034e-07	3.0829062967274155e-05	1.3318678131715068e-05	2.5037765374996448e-05	0.0	0.0	0.0	0.0	3.2131010726481804e-05	0.00017923754193184316	1.71139896486867e-05	0.0	0.0	9.253728878932634e-05	8.106959117416655e-05	0.0	5.163701186272468e-06	0.0	6.014194380985434e-06	5.542282364999959e-06	0.0005315368698815657
SHSU.bins.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.165473908716012e-05	2.7863168854851153e-05	1.8623058058596157e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.559237444089375e-05	0.0	4.27114116017349e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.134	4.7455336159846594e-05	6.7375823980307e-06	2.632775399411276e-05	6.255727461866016e-05	7.127349537420048e-06	0.0	3.795241875402209e-05	0.0001175091642373028	0.0	1.8293070997640576e-05	0.0	5.8460865879771766e-05	0.0	0.0	0.0	0.0	0.0	1.3229277415249765e-05	0.0	5.1360734713665554e-05	3.78645161575274e-05	0.0
SHSU.bins.361	0.0	1.8950961306826364e-06	0.0	0.0	1.0691880306074517e-05	0.0	0.0	0.0	0.0	3.430225937012453e-05	0.00016401397091841003	4.3849141910777495e-05	3.057277005576731e-05	0.0	0.0	0.0	0.0009974303098421154	0.0	0.0	0.0	0.0	0.0
SHSU.bins.453	0.022245901637789972	0.012594288874763262	0.00828309811045966	0.01795866017760217	0.0056443606336691425	0.02598487779481372	0.0070448210687185245	0.00918970729806621	0.01144021887146817	0.014486829622341844	0.003577396438147281	0.005649166134487516	0.0002198369607352928	0.00017143230513128632	0.005493485115430179	0.03690429187797785	0.0015938085404775737	0.000586661157550356	0.0009941759268905044	0.0037580816131971943	0.0014380359136379661	0.003774328022260827
SHSU.bins.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7639851104850617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.102	0.0	8.605414231149266e-07	0.0	8.716337086200215e-06	0.0	0.0	0.0	6.00342948816486e-05	0.0	2.336440616530516e-06	0.0	0.0	0.0	9.74338901822975e-06	0.0	3.537037142339241e-05	0.0	2.2529046449735432e-06	0.0	0.0	4.836153063680817e-06	0.0
CMU.bins.9	0.0	6.226914843656293e-06	1.9465815559458157e-05	0.0	2.6348558289923236e-05	0.0	0.0	0.0001737643678188391	0.0	2.3669201115280533e-05	0.0	4.322390774094464e-05	0.0	0.0	0.0	5.1188251799044504e-05	5.4622650824172203e-05	2.282294140342167e-05	0.0	1.1392295827441115e-05	3.4994594932876054e-06	0.0
CMU.bins.300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.228858731615364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU_active.final.40	0.0	1.4957184663650337e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.121	0.00017340819174198712	2.2888945954987124e-05	0.00035475693907284706	0.0002766491427359217	3.255540288708599e-05	4.8401694519298314e-05	0.00014301717530474615	0.0005904174906546808	0.0011422909873175634	4.3867317800254535e-05	5.992814398941655e-05	0.00010013619720007537	1.8618031296780973e-05	1.7422357456355213e-05	2.4064358886171817e-05	3.162323575575769e-05	0.0	1.9135210984556725e-05	0.0	3.7535806136604626e-05	1.621430091895838e-05	2.5917445332953686e-05
CMU.bins.160	0.0	0.0	2.2167994943036992e-05	4.788477447355647e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.187	0.0	1.351955979209493e-06	0.0	2.1301502210661205e-05	0.0	0.0	2.0307977333289104e-05	0.0	0.00010599305954420867	4.894226196732678e-06	0.0	0.0	2.181052703356429e-05	1.0204908924358261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012144626567551647
CMU.bins.196	1.2775500311987e-05	4.5345790948580307e-07	0.0	6.124036060563655e-06	0.0	0.0	0.0	0.0	0.0	2.462349695865625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.497247503365803e-06	3.7218183991370366e-05	8.29612214611665e-06	1.0193546349785002e-05	0.0
CMU.bins.23	0.0	0.0008802894713505372	7.84749320982985e-05	0.0	1.4162955080794473e-05	0.0	0.0	3.891758279246367e-05	0.0024601191573190863	0.00016206339340126452	0.0005648771776038738	5.808457977756087e-05	4.049808934639205e-05	2.526483786122293e-05	0.0	4.585812669427175e-05	4.8934902820913016e-05	0.0	0.0	0.0	0.0	0.0
CMU.bins.293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.476401401182882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.297	0.0	0.0	0.0	0.0	4.455147410851578e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.32082065994159e-05	0.0	2.9585322624634076e-06	0.0
SHSU_active.final.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006229584977566251	0.0013012069866213491	0.018301404971225274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002936031917422335
SHSU_advanced.final.170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.689804358338016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.154	0.017048710087038444	0.003242280510318448	0.014387929717825473	0.00548603665425416	0.01050243031837022	0.004712474113624423	0.009488670688486942	0.023789210594238202	0.039224809130629486	0.04327663789720016	0.016183355077325948	0.013985527798900103	0.026525166121636988	0.030148919867818234	0.00993713901769633	0.023972505476120204	0.03927036921374418	0.015971678483085474	0.022558586055942666	0.0048466045011603225	0.07124625040216435	0.018015090402005354
SHSU.bins.164	0.01778830430772049	0.002512726575500444	0.011981642766747652	0.00437502204326678	0.017299330877237097	0.007617520885065829	0.021092450307534857	0.008278016466911352	0.023448608686888552	0.046348160393085	0.0568205437825436	0.015572387229940001	0.0006689049543738988	0.0005572456866582335	0.0036691928450149304	0.005708480370241344	0.021201914556855873	0.06454604482844052	0.02669940916756319	0.00718077756091416	0.041837142852724676	0.013535842307496604
SHSU.bins.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008754432563174378	0.0	0.0015658096253221212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013398029639317507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007356811792559586	0.0029814024984719644	0.021503259840947673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.384	5.255798768238902e-05	1.616776855549072e-05	0.00017495209008992922	0.00015536365153646884	7.367476921835276e-05	0.0001564796869399941	4.203326262004799e-05	8.676290793150947e-05	0.0002193836783586777	0.0009083258509205655	0.0009041400601886038	0.002352471639003753	4.514322541842442e-05	0.0003238713641257305	0.0	0.00010223616364798953	5.4547740850470094e-05	5.209516879052551e-05	5.10381987014086e-05	7.584448519366084e-06	1.7473300456198035e-05	0.0
SHSU.bins.47	0.0	4.352210111151788e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.56	0.006182877344863018	0.0021203223105598036	0.03816558929366577	0.00552462105463574	0.000795384048377905	0.0019393589817592108	0.0041400428640823925	0.003540657544270223	0.004503983555700039	0.0127513159071839	0.010151419675780008	0.008171304419577956	0.0038436551870618062	0.00725746822385709	0.001998973405883554	0.003708526481362948	0.003586346440977218	0.00429367132337708	0.001157103610629093	0.0016163252336387553	0.0015343943547559918	0.10042664953935225
SHSU_early.final.2	0.0010500125133054638	0.7532584327001254	0.00824389811940196	0.00010413765102986929	0.00015008898025891	9.055140716315837e-05	0.00021428040296517437	0.0	0.00596978541110455	0.0004215073308198986	0.0011211543746352467	0.00019625882330994118	0.000180375841628219	0.00033176336252052646	0.000257259212235454	0.0011409765943040935	9.018729833884704e-05	2.9607981334193688e-05	2.1096187663355964e-05	6.896922290130134e-05	8.666926698346627e-05	0.00010390108538833412
UTK.bins.114	0.00024515983315142844	2.2204559016133676e-05	3.752062944079401e-05	0.00025732687254483407	0.0002640934828597784	0.00012081253624074057	0.0001352183155607827	0.0003349331979703718	0.00019407940085484346	0.0001042804468849195	9.34894262235911e-05	8.331467263083118e-05	3.63057143788506e-05	2.0384482853869572e-05	0.00024401637954654982	0.0002466652722934758	5.264297951915561e-05	0.00034721881528314096	7.388391583443274e-05	0.000397088129129466	0.00020404401706956092	4.043179587954976e-05
UTK.bins.162	0.0	3.7664231634889226e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012322496977564023	0.0002444780162749016	0.0008823762796805747	0.0	0.0	0.0	0.0	0.000743381439028512	0.0	0.0	0.0	0.0	0.0