axis1,0DH:ubiquinone oxidoreductase mitochondria,Acinetobacter baumannii B (s),Acinetobacter rudis (s),Adhesin protein transport system,Animalia ( k),Apiotrichum ( g),Arginine/lysine/histidine/glutamine transport system,Arginine/ornithine transport system,Bacteroides E (g),Benzene and substituted derivatives,Candida ( g),Carbamate esters,Carbazole degradation carbazole to 2-oxopent-4-enoate   anthranilate,Carboxylic acids,Catellicoccaceae (f),Curcuminoids,Cytochrome o ubiquinol oxidase,D-Methionine transport system,D0 polymerase II complex archaea,Debaryomycetaceae ( fs),Eurotiales ( os),Fatty Acyls,Fatty acid esters,Fatty acids and conjugates,Fatty amides,Fluoroquinolone transport system,Geotrichum ( g),Ignatzschineria (g),Ignatzschineria cameli (s),Ignatzschineria larvae (s),Klebsiella pneumoniae (s),Lineolic acids and derivatives,Long-chain fatty acids,Medium-chain fatty acids,Monosaccharides,Morganella morganii (s),Na -transporting 0DH:ubiquinone oxidoreductase-,Oblitimonas alkaliphila (s),Ornithine biosynthesis mediated by LysW glutamate to ornithine,Peptoniphilaceae (f),Planococcaceae (f),Putrescine transport system,R0 polymerase archaea,RNF complex,Rhabditida ( g),Savagea sp009740415 (s),Taurine transport system,Tissierellales (o),Trehalose transport system,Trichosporonaceae ( fs),Type I signiture cas proteins,Tyrosine biosynthesis prephanate to pretyrosine to tyrosine,Universal Cas proteins,Vagococcus A lutrae (s),Wohlfahrtiimonadaceae (f),Wohlfahrtiimonas chitiniclastica (s),Yarrowia ( g)
D0 polymerase II complex archaea,0.5673799511262476,0.12453290832616205,0.32521305009738943,0.39059391853729575,0.795860517360615,0.9324281098113869,0.7985042892984997,0.6445859833769895,0.37998605461517326,0.5177600297296656,0.6909422522044868,0.6497549133311968,0.4452391009333704,-0.3062130320859253,0.25871239579930366,0.11187499864377451,0.5593421406596706,0.30549696982312297,1.0,0.22576142018800532,0.4715059757799558,0.6010396211033421,0.3409151684216506,0.6019241649518385,-0.08070468478036077,0.9821235329026704,0.604049399287026,0.39157963347149216,0.33648396562490135,0.18163490579508537,0.3496450491467053,0.09410703915655941,0.029909589781834223,0.6804958173338289,-0.2501674504538711,0.3716833838143222,0.22405378431710557,0.5340577628760113,0.7439542996999192,0.4439993525327938,0.325119566149416,0.5042372444222739,0.9839093806864727,0.2673718271466264,0.45427228581849566,0.437964670352456,0.39966786887937317,0.369655835937424,0.9499077574709693,0.7269340051834771,0.609725692881609,0.4165728415743857,0.634313554911661,0.3287368600484097,0.3601987828514744,0.2978028008509236,0.4941643291249368
Debaryomycetaceae ( fs),0.18248144548046075,-0.5485758086011272,0.3833010275392829,0.2818836556743945,0.3330887620730471,0.4115508237840729,0.02024538488940078,0.6601052951627745,0.9036237239585281,0.7091464798122457,0.8415061345160384,0.4628164561516328,-0.17198770208398595,-0.27029238411875245,0.9019510719177712,0.1306957652072451,0.2564816039628416,0.431236268015964,0.22576142018800538,1.0000000000000002,0.8704887632884925,0.42262397661898854,0.3490695018370896,0.009583329720419621,-0.03135218820145876,0.04775204780511375,0.547038238602918,0.8848453690003326,0.856522098906925,0.9093274749542456,0.017376057228232097,0.37107722457824277,0.1409009504806794,0.4401672556070211,0.06872497268678508,0.3403919943868785,0.7475913325355473,0.862790646725211,-0.25476289896901816,0.9035978970412301,0.9560140637099136,0.6241825149830067,0.1723170490710495,0.6133000220413217,0.8812044555782462,0.9020226379331149,0.3870107465560622,0.9696248292632522,0.40830682377812644,0.8066820626141905,0.6783461455632416,0.5237621413109833,0.817902867820101,0.8386832526321814,0.9831469232501454,0.7254511565937788,0.7586559249296762
Eurotiales ( os),-0.01990240614380042,-0.6796672524344203,0.11589745167559613,0.010732030378259394,0.38078946154554716,0.5414993450907846,0.05617420253326026,0.5064113842419867,0.6978858279344526,0.8374758854774019,0.8255917186438277,0.5718317490998858,-0.22137811175359937,-0.6776894102662611,0.6417805614243745,-0.16839602666350534,0.21761824288842213,0.08227182007735928,0.47150597577995584,0.8704887632884925,1.0000000000000002,0.3271453092246607,0.18246949464430634,-0.008764588085301284,-0.3896875099901752,0.34331229896911186,0.4922026452922289,0.7171283775326605,0.6040673383417874,0.6213675213928458,-0.2547832971598733,0.16972009729022702,-0.19819119428744564,0.40591366302762555,-0.40286207566701443,0.08983756665992276,0.413212386620384,0.7427596015766313,-0.19422699148089867,0.7158461881972195,0.762010578785605,0.4991127688993416,0.4924964607974255,0.26629068520282867,0.876452989822927,0.7204659750375706,0.14637006546675949,0.8114128308930575,0.6955382675150787,0.8065485671214928,0.5267300306519133,0.24512788613454461,0.7055226564308631,0.5834443856479089,0.9277189904809534,0.4300757757694832,0.7349280263140889
Fatty Acyls,0.7466561739295412,-0.02423954677447924,0.3091164895081811,0.4552803835533954,0.4939534335449083,0.8122899302996287,0.459898199844985,0.6872003948387425,0.5991950648133477,0.6622329946655638,0.6224369408844134,0.8718143889683885,0.8171551418375332,0.11109494245944496,0.4984703980814108,0.08496623456795786,0.12754792827889036,0.6955850434381791,0.6010396211033421,0.42262397661898854,0.3271453092246607,0.9999999999999999,0.909524158726508,0.9087426281960458,0.03469864582974685,0.4959139533548746,0.27925658794901315,0.4128925546672677,0.5347578758769511,0.506590779863113,0.515205353909891,0.48385053868496586,0.327055666874734,0.9201436196222964,0.2875322826815723,0.3366818366621086,0.5180866509158262,0.5209840412900821,0.568522073039472,0.6467347786956169,0.5226468327142186,0.2944932015727973,0.4872605330658647,0.5715369170014233,0.6900996420390356,0.576391514481412,0.3569113888103422,0.5736297585041692,0.5707562668257552,0.7725193276948829,0.587936640725167,0.5502059991060503,0.7111738450225937,0.5008592656960982,0.5011596325639858,0.47157243862686266,0.35541345826955967
Fatty acid esters,0.6201142518232761,-0.07260446322706209,0.18325644866216162,0.3331191235522868,0.26275031394592246,0.591624371420859,0.23300354572986448,0.5072109118902078,0.48971624275512926,0.5645391845468555,0.42473154089253967,0.7667400590585187,0.7864760669194424,0.204401178415541,0.4111891784094882,0.009179108091503067,-0.08428931470488855,0.6315786736845139,0.34091516842165065,0.3490695018370896,0.18246949464430634,0.9095241587265082,0.8978275277564258,0.8297767552281742,0.02368186029788276,0.23868455655534843,0.06225470850678182,0.2724224542458793,0.42643728886287735,0.44661327823138786,0.4302635759337704,0.4883140181908402,0.31952175274721495,0.7925301747112807,0.36686238506484403,0.20163115758217426,0.44380087247943356,0.3513761452673335,0.3966515928885571,0.5230993909687313,0.4206626648902288,0.10611702962946304,0.2261019843754732,0.49348482063128474,0.596410330614869,0.4437517724210313,0.21393422251990662,0.46759843890059094,0.32310565507891764,0.5906222918226045,0.4037412940571369,0.4234586166887706,0.5386041599392348,0.38998945968471166,0.39989812411238107,0.36674570956351615,0.19014441078746072
Fatty acids and conjugates,0.7315502733810891,0.21240999026755,0.1541540548319427,0.35992931812025075,0.4161449769072831,0.7374185898210138,0.5180189158571562,0.4598544279382198,0.2433258704075633,0.42856203623267203,0.32054093481196544,0.7687920407490063,0.9743465584679489,0.20054637914335488,0.12672764255308078,0.01443041865190655,0.03839927557589854,0.545621870322575,0.6019241649518385,0.00958332972041956,-0.008764588085301284,0.9087426281960458,0.8297767552281742,1.0,0.021657199058732843,0.5704976845823667,0.07360055712382393,0.05264558762011692,0.1894316735767294,0.12772560423157697,0.5417671693423065,0.34728752016165093,0.26719176483749896,0.8213467924352259,0.23761696272399785,0.20598911246317542,0.21017834509277936,0.18797956883950312,0.7589825606249906,0.29834021112997405,0.13599121780800405,0.04721038174063469,0.5074275116191386,0.3285671491803517,0.36981201025589666,0.22293143765612292,0.2087760106544303,0.18941918764174984,0.48915776292253826,0.501425561259843,0.3429755373859717,0.35526302741068067,0.41829008447655397,0.16012462448812012,0.1122716147059274,0.1748303680256396,0.060805095024696935
Fatty amides,0.641308246911988,0.7915011832308342,0.8535941204703391,0.8544062727000135,0.33260344388823343,-0.06300294970574034,0.514190539797716,0.47582595362688446,0.2850506383394567,-0.5727514675353131,0.0986388956200819,-0.44182474049019443,0.05995405411308529,0.8717964240642067,0.38853894776859565,0.9647468817467972,0.6531012161034274,0.7159907851199333,-0.08070468478036077,-0.03135218820145872,-0.3896875099901752,0.03469864582974685,0.023681860297882773,0.02165719905873298,1.0000000000000002,-0.10270965117769756,0.522079946033883,0.35669068205383925,0.4497767288402018,0.36437869367758824,0.8422702995238169,0.1868507802227633,0.7589139078610627,0.013271278780261672,0.8678121288289133,0.8519013471236124,0.612741427828285,0.304019613846864,0.3630189948766819,0.26965050601922347,0.22697150174758052,0.5704063915000761,-0.21376352311044441,0.7082441387724002,-0.32381619955775737,0.30670028785278114,0.8228068588967271,0.12198274928929995,-0.3139208397059264,-0.02769506205224094,0.5071441994798465,0.7407499954514849,0.25503161877031016,0.48541041588296086,-0.15260094049952375,0.6373410567998251,0.13573893665714418
Fluoroquinolone transport system,0.5054940799210274,0.20695957280933808,0.24376325440702043,0.3188778081086812,0.7479006994354579,0.8647394127838229,0.800175904505445,0.5177476192977386,0.20787322008481882,0.39772771538307267,0.5497096085068643,0.5597598290103971,0.4395533706720028,-0.30629875737005335,0.08479062877080788,0.07240175833056522,0.5297143553882308,0.1897554772748154,0.9821235329026704,0.04775204780511372,0.34331229896911186,0.4959139533548746,0.2386845565553484,0.5704976845823667,-0.10270965117769754,1.0,0.5217307077276502,0.23532015882179597,0.17078502101422258,0.0017310194323344593,0.3140896799247842,0.001038903740642011,-0.029711094116792902,0.5835717502638286,-0.3143820356370063,0.2980206871141622,0.06714943229328944,0.383195044251421,0.781857392438295,0.2726255558930443,0.1479083156148994,0.4013383839391221,0.9845704421961168,0.1290450052344214,0.2956605077935869,0.27085709107348377,0.3192706104002341,0.1913092195106688,0.9062686010509676,0.5851031666501438,0.4844138524243202,0.3026786141634131,0.4839456462590754,0.16721159370352287,0.1897511470959485,0.15184337757082614,0.3730408582690011
Geotrichum ( g),0.6092992981418768,0.28359379686808045,0.8710583905954151,0.7956214698477425,0.8099263775111364,0.568818561128556,0.7582056140309684,0.8763354378461311,0.7281888210307297,0.16214160454702206,0.8160049414290211,0.10656231591338279,-0.09183277089466782,0.08413377999809274,0.7414810995024014,0.7266049603446993,0.947498794896827,0.6140039737931394,0.6040493992870258,0.547038238602918,0.4922026452922289,0.27925658794901326,0.0622547085067818,0.07360055712382393,0.522079946033883,0.5217307077276502,1.0,0.859626401015659,0.7985817436478078,0.6646547040433621,0.5718133997569492,0.1794798618338553,0.42333679683785164,0.3782952017122707,0.24142125735042125,0.8693463012992104,0.753352118866016,0.8776950344220255,0.40764653059561284,0.7477152647652971,0.7147486100694128,0.9873338713697668,0.5310614995673429,0.7438096094743587,0.3531294567263741,0.7983800906196986,0.8915100576734953,0.6691531511124604,0.5396727869770449,0.674827063530979,0.9254808972567724,0.8422961215321324,0.8116007368267576,0.820158510310037,0.5330326951714933,0.8373642198004337,0.7585205986953978
Ignatzschineria (g),0.4849544883349291,-0.11719839149774589,0.753235466899833,0.6575686358756173,0.6126533572460459,0.5056123818307776,0.41412164758654235,0.8817496830562538,0.949478374062196,0.45027525872062,0.9143563880753067,0.28919420262088524,-0.12997658588721028,-0.00021368746642253786,0.9692954411581169,0.5423560415845797,0.6656005792817221,0.662545186343179,0.39157963347149216,0.8848453690003326,0.7171283775326605,0.41289255466726765,0.2724224542458793,0.05264558762011692,0.3566906820538392,0.23532015882179597,0.859626401015659,1.0000000000000002,0.9731859108546927,0.9388758002495484,0.3901811578418095,0.35564288790154774,0.39469859055219036,0.46042265825962864,0.2897746244847106,0.7243192782738173,0.9091118257496065,0.9857550638365089,0.06589786914765644,0.9556072809312535,0.9680168771363331,0.9134540333217355,0.30312763063306203,0.8328846488641929,0.6830458268368285,0.9803791064453671,0.7597027436941033,0.9419143494197545,0.4472475520901246,0.8150400319489769,0.9176418143488518,0.819119920011669,0.923717088287541,0.9755872976500144,0.8493023996864794,0.9322663523584219,0.8384648753870311
Ignatzschineria cameli (s),0.605846218310448,-0.042196413661816035,0.7927366612436044,0.735356221485445,0.5833776353250417,0.5052076920233767,0.4179052338505681,0.9124021665599663,0.9704514436912073,0.4261422351189645,0.8753558688457306,0.3309869461720383,0.03248011988770177,0.17389715867867556,0.9926431070989901,0.5933828102302513,0.6084993328529892,0.8001406086007513,0.3364839656249014,0.8565220989069251,0.6040673383417874,0.5347578758769511,0.4264372888628774,0.18943167357672938,0.44977672884020165,0.1707850210142226,0.7985817436478079,0.9731859108546927,1.0000000000000002,0.9772312883769471,0.5184360183737377,0.44724984209423646,0.5150257932448574,0.5413423877903207,0.46797086244107844,0.766645973189265,0.9746416679493713,0.9601440673673106,0.1284871740043691,0.9763768552286514,0.9693164860570076,0.8715195844861159,0.21617218806757685,0.9245176457955976,0.6778854797767264,0.9852288996664269,0.7956673529222537,0.9406256531832607,0.3601180310754739,0.8062744636758661,0.9275648747344007,0.8867617086331597,0.9330022418781712,0.9985333590221643,0.8105515512605547,0.9742242415560483,0.7739854238945153
Ignatzschineria larvae (s),0.4843705213588783,-0.19156743942699558,0.6800198917428442,0.6135231028246196,0.42983298012463567,0.3942844390220857,0.22144026349348955,0.8164768486565643,0.9635748723840699,0.4703718541106546,0.8145604940788447,0.3331890170936901,-0.016934582629010226,0.14479395145539672,0.9939929094147718,0.4823028086766917,0.4391551927944785,0.7427660265256637,0.18163490579508543,0.9093274749542456,0.621367521392846,0.506590779863113,0.44661327823138786,0.12772560423157697,0.36437869367758824,0.0017310194323344194,0.6646547040433621,0.9388758002495484,0.9772312883769471,0.9999999999999998,0.3952467570022918,0.47180067808365084,0.4658647317469028,0.49143681293861763,0.46363420881823125,0.643014894502842,0.9520921217413363,0.9064981463277461,-0.04811747387195609,0.9605004654064315,0.9779524923367792,0.7617788813995958,0.06570824644540989,0.8778713235954214,0.7241725770144641,0.9606957751705725,0.6734308024725698,0.9553155479921421,0.2504968798997518,0.7611159923637036,0.8290047066989392,0.7947749649577064,0.8749158015636397,0.9697295246922802,0.8508552948193753,0.926709981117669,0.7261340893565882
Klebsiella pneumoniae (s),0.9464800073310116,0.7782753272153403,0.8414728548436796,0.9401331732891214,0.5877093685421738,0.4123614306703145,0.7841214786054223,0.704548371432727,0.40922170371167865,-0.21607946580989418,0.33401559401388575,0.06021439176406808,0.5374707947139992,0.7732400547552444,0.42756795124802205,0.8407708991470383,0.6594058641351318,0.8892671275662216,0.3496450491467053,0.017376057228232038,-0.2547832971598733,0.515205353909891,0.4302635759337704,0.5417671693423066,0.842270299523817,0.3140896799247842,0.5718133997569493,0.39018115784180957,0.5184360183737377,0.3952467570022918,1.0000000000000002,0.3228336380011336,0.7614993375028434,0.472529856857965,0.7959184374670966,0.8694569897660527,0.6467810442845886,0.42613642686223296,0.7493941501998169,0.429931680889264,0.3056555755775897,0.5857413858230242,0.19394037216330887,0.7845809405386257,-0.04008477512746317,0.4280998646112438,0.8506815501178491,0.24682508726214764,0.09682762581107338,0.3100158109111262,0.6756162722363405,0.8470291825451349,0.4989308745817798,0.5347617906538507,-0.019899014490024295,0.6642164338233455,0.2226803672978063
Lineolic acids and derivatives,0.39510252441479343,-0.03850550675924731,0.290025689209913,0.33333831570590117,0.17474623870917175,0.27085739287918764,0.11938127151765729,0.4119905283762968,0.45581282833117553,0.28383489969505077,0.34250478292592373,0.3347297799817964,0.30836559221472803,0.2238484375256895,0.44824914689449014,0.18934723461423772,0.06825313966857399,0.5001099621562008,0.09410703915655945,0.37107722457824277,0.16972009729022702,0.48385053868496586,0.4883140181908402,0.34728752016165093,0.1868507802227633,0.001038903740642011,0.1794798618338553,0.35564288790154774,0.44724984209423646,0.47180067808365084,0.32283363800113357,0.347600129618387,0.31794614105739155,0.41769755334667,0.3748117700286559,0.28372787477864186,0.4715673803105883,0.36440660630215954,0.11661605711128183,0.4624260842103327,0.4299126901157521,0.23832889407222493,0.004021556914755736,0.47688364771751957,0.3893250812730023,0.43009625317077044,0.2923320414045936,0.43297355269695814,0.09245353673071369,0.39025081245288995,0.3745637494565224,0.4108062864824754,0.4265811224204466,0.4322483020248513,0.35619675831669545,0.42457369771677256,0.2363663620810152
Long-chain fatty acids,0.6748984224103782,0.5340127911847216,0.7114917188415721,0.7528941302406369,0.3276611634552136,0.13811214225536025,0.43590746723152884,0.5390529219469855,0.41335214311327995,-0.2217971350588765,0.23811961537668394,-0.07638083391937997,0.2765495809125862,0.7154628774421626,0.46938568346049603,0.7306211302954511,0.45842939646007685,0.7580262734591413,0.029909589781834278,0.1409009504806794,-0.19819119428744564,0.3270556668747341,0.31952175274721495,0.267191764837499,0.7589139078610627,-0.029711094116792902,0.42333679683785164,0.3946985905521904,0.5150257932448574,0.46586473174690296,0.7614993375028434,0.31794614105739155,0.6808511389240628,0.27112055801218615,0.7833108365490162,0.7121460738574126,0.6404399229197193,0.37483140086739447,0.36175382782339455,0.41051931781856993,0.3521492027075224,0.481783541383563,-0.10995389174527204,0.7190275715029774,-0.012465607457304295,0.41253342870969634,0.6960943933500485,0.28797789054791134,-0.13856122800771456,0.19422950553701113,0.5310248891351321,0.7102911008574542,0.39316937793852147,0.5290907124845856,0.06097830320504788,0.6299578382406227,0.19125215736237514
Medium-chain fatty acids,0.7050950908778513,-0.02740803178138425,0.3348172414971224,0.4533351293381234,0.5663417652768499,0.8420814746103761,0.5198496352560897,0.7075718728791711,0.6021187267797808,0.6605341978137347,0.6779320280823797,0.8318962297889334,0.7066488359039729,0.008747902029700667,0.5004917643390325,0.10218407246633553,0.23307728871059252,0.6303190597589934,0.6804958173338289,0.44016725560702114,0.40591366302762555,0.9201436196222964,0.7925301747112807,0.8213467924352259,0.013271278780261603,0.5835717502638285,0.3782952017122707,0.46042265825962864,0.5413423877903207,0.49143681293861763,0.47252985685796495,0.4176975533466701,0.2711205580121861,0.8760740575825039,0.17931214154317507,0.3624463909589224,0.4989159890586707,0.5706335778547258,0.5722299579363885,0.6515804208148765,0.5355014003643771,0.37532547516164155,0.5853943231322828,0.5399236434023396,0.6823235014776896,0.5963979231301264,0.38677945609998604,0.5841288229615437,0.6585530299368615,0.7974610666525848,0.6256598198062597,0.5478175526246211,0.7337500025857615,0.5126670566939482,0.526041917254493,0.4767719970094671,0.4271838602298512
Monosaccharides,0.6500263056095137,0.5746938113463141,0.6810618223743522,0.7378806045191922,0.12294220387514498,-0.0804195445968972,0.25871403379113983,0.4222229462769554,0.34918516239206954,-0.3681349496218316,0.04905864990219364,-0.19921696519468235,0.30446863184493983,0.9405506910635193,0.43711412448717496,0.7601839332575121,0.29080867461696647,0.8104755931071493,-0.250167450453871,0.06872497268678508,-0.40286207566701443,0.2875322826815723,0.366862385064844,0.23761696272399796,0.8678121288289132,-0.3143820356370063,0.2414212573504213,0.2897746244847106,0.4679708624410786,0.4636342088182313,0.7959184374670966,0.37481177002865584,0.7833108365490162,0.17931214154317515,0.9999999999999999,0.6728856145206255,0.6532028495238291,0.23656124756437005,0.24197180551718223,0.3309244980296501,0.2842433877114152,0.3399322278757932,-0.4143488797073975,0.7436543937639483,-0.12412582719819532,0.32189420431185334,0.6448635625890342,0.20606770796112306,-0.43548418701080227,0.019419109564717794,0.40600938283259685,0.6803577644778924,0.2588994814572638,0.48112862647912025,-0.05308640135131275,0.6064199379981635,0.02782010922852541
Morganella morganii (s),0.8133928525134035,0.5974016585927175,0.9971916345532407,0.9831722183043254,0.6979765545742769,0.39966900110281073,0.7690864354880055,0.8480305295218536,0.6464698057088456,-0.13029921176279918,0.5892847511117814,-0.04861086391341668,0.12585674561978935,0.5627110960654506,0.6955668497546982,0.9471064059188377,0.8909744440843166,0.850161145708598,0.3716833838143223,0.3403919943868785,0.08983756665992276,0.3366818366621086,0.20163115758217426,0.2059891124631755,0.8519013471236124,0.29802068711416213,0.8693463012992104,0.7243192782738174,0.7666459731892651,0.6430148945028421,0.8694569897660527,0.2837278747786419,0.7121460738574126,0.3624463909589224,0.6728856145206255,1.0000000000000002,0.8335896950044605,0.7219731179900492,0.5177922958980691,0.6559415652675262,0.5931148237499376,0.893119374177105,0.23781004667583386,0.8924106531911529,0.11703438780537588,0.6916172373739752,0.9983667011781816,0.5178187915870008,0.1992951950557675,0.4687546316604435,0.8747036555440517,0.9587310775423744,0.6918247552727663,0.7925416370950432,0.2769324328004476,0.8835761091071188,0.5349151605422404
Na -transporting 0DH:ubiquinone oxidoreductase-,0.6809457068281165,0.11724282134996468,0.858195200956865,0.8207061723662458,0.5341534222597021,0.4068647086484199,0.4282858175193062,0.888100734404666,0.9169514631445802,0.2605244447410102,0.7608525408197345,0.21926837074589164,0.09250197151999463,0.38835399181030567,0.959920575435448,0.7099790365671843,0.606115234074891,0.8874105441316534,0.22405378431710565,0.7475913325355473,0.413212386620384,0.5180866509158265,0.44380087247943356,0.2101783450927794,0.6127414278282848,0.06714943229328944,0.7533521188660159,0.9091118257496065,0.9746416679493713,0.9520921217413363,0.6467810442845886,0.4715673803105883,0.6404399229197192,0.49891598905867074,0.6532028495238291,0.8335896950044602,1.0,0.8832815528846344,0.1707179004269592,0.9170053483634145,0.9001509008886825,0.8399182220100769,0.08027080223902941,0.9798061256177945,0.5395046834308276,0.9241218110202836,0.8511304054899166,0.8542497779381324,0.19578012079319318,0.6899966519430762,0.8990917122223197,0.9337744295658684,0.8621372472618407,0.9776487869582517,0.6760934892479321,0.9898962452438336,0.6721497151376024
